ID;ConditionName;acc;accuracy;average_response_time;avg_rt;background;canvas_backend;clock_backend;color_backend;compensation;coordinates;correct;correct_Deel_1_instructions;correct_Einde_experiment;correct_KE_L_practice_instructions;correct_KE_L_test_instructions;correct_KE_R_practice_instructions;correct_KE_R_test_instructions;correct_KE_instructions;correct_KE_video_instructions;correct_Rest_Baseline_instructions_space;correct_Rest_Baseline_instructions_space_1;correct_Rest_KE_L_instructions;correct_Rest_KE_R_instructions;correct_Rest_SLS_L_instructions;correct_Rest_SLS_R_instructions;correct_Rest_SQ_instructions;correct_SLS_L_practice_instructions;correct_SLS_L_test_instructions;correct_SLS_R_practice_instructions;correct_SLS_R_test_instructions;correct_SLS_instructions;correct_SLS_video_instructions;correct_Squat2_instructions;correct_Squat2_instructions2;correct_Squat_MI_test1;correct_Squat_MI_trial1_instr_space;correct_Squat_MI_trial1_space;correct_Squat_MI_trial2_instr_space;correct_Squat_MI_trial2_space;correct_Squat_MI_trial3_instr_space;correct_Squat_MI_trial3_space;correct_Squat_instructions;correct_Squat_practice_instructions;correct_Squat_test_instructions;correct_Squat_video_instructions;correct_Start_tasks;correct_Welkom;correct_new_keyboard_response;correct_new_keyboard_response_1;correct_new_keyboard_response_11;correct_new_keyboard_response_12;correct_new_keyboard_response_12_1;correct_new_keyboard_response_14;correct_new_keyboard_response_14_1;correct_new_keyboard_response_18;correct_new_keyboard_response_19;correct_new_keyboard_response_19_1;correct_new_keyboard_response_2;correct_new_keyboard_response_20;correct_new_keyboard_response_20_1;correct_new_keyboard_response_22;correct_new_keyboard_response_23;correct_new_keyboard_response_3;correct_new_keyboard_response_5;correct_new_keyboard_response_6;correct_new_keyboard_response_7;count_Deel_1_instructions;count_EEG_BASE_RTS;count_Einde_experiment;count_Experiment_Logger;count_KE_L_practice_UP;count_KE_L_practice_countdown;count_KE_L_practice_down;count_KE_L_practice_hold_down;count_KE_L_practice_hold_up;count_KE_L_practice_instructions;count_KE_L_practice_loop;count_KE_L_practice_sequence;count_KE_L_practice_sequence_1;count_KE_L_sequence;count_KE_L_sequence_startstop_trigger;count_KE_L_test_UP;count_KE_L_test_countdown;count_KE_L_test_down;count_KE_L_test_hold_down;count_KE_L_test_hold_up;count_KE_L_test_instructions;count_KE_L_test_loop;count_KE_L_test_sequence;count_KE_L_test_sequence_1;count_KE_R_practice_UP;count_KE_R_practice_countdown;count_KE_R_practice_down;count_KE_R_practice_hold_down;count_KE_R_practice_hold_up;count_KE_R_practice_instructions;count_KE_R_practice_loop;count_KE_R_practice_sequence;count_KE_R_practice_sequence_1;count_KE_R_sequence;count_KE_R_sequence_startstop_trigger;count_KE_R_test_UP;count_KE_R_test_countdown;count_KE_R_test_down;count_KE_R_test_hold_down;count_KE_R_test_hold_up;count_KE_R_test_instructions;count_KE_R_test_loop;count_KE_R_test_sequence;count_KE_R_test_sequence_1;count_KE_instructions;count_KE_video;count_KE_video_instructions;count_KNEE_EXTENSION;count_Pynetstation_End;count_Pynetstation_Start;count_REST_KE_L_60s_sequence;count_REST_KE_R_60s_sequence;count_REST_SLS_L_60s_sequence;count_REST_SLS_R_60s_sequence;count_REST_SQ_60s_sequence;count_Randomization_Left_Right_SLS_Sequence;count_Randomization_left_right_KE_Loop;count_Randomization_left_right_KE_Sequence;count_Randomization_left_right_SLS_Loop;count_Randomization_loop;count_Randomization_tasks_sequence;count_Rest_Baseline;count_Rest_Baseline_Block1_instructions;count_Rest_Baseline_Block2_instructions;count_Rest_Baseline_Block_2;count_Rest_Baseline_block2_Synth;count_Rest_Baseline_instructions;count_Rest_Baseline_instructions_space;count_Rest_Baseline_instructions_space_1;count_Rest_Baseline_sequence;count_Rest_Baseline_sound;count_Rest_KE_L_60s;count_Rest_KE_L_instructions;count_Rest_KE_L_sound;count_Rest_KE_R_60s;count_Rest_KE_R_instructions;count_Rest_KE_R_sound;count_Rest_SLS_L_60s;count_Rest_SLS_L_instructions;count_Rest_SLS_L_sound;count_Rest_SLS_R_60s;count_Rest_SLS_R_instructions;count_Rest_SLS_R_sound;count_Rest_SQ_60s;count_Rest_SQ_instructions;count_Rest_SQ_sound;count_SINGLE_LEG_STANCE;count_SLS_L_practice_BP;count_SLS_L_practice_UP;count_SLS_L_practice_countdown;count_SLS_L_practice_instructions;count_SLS_L_practice_sequence;count_SLS_L_sequence;count_SLS_L_sequence_startstop_trigger;count_SLS_L_test_BP;count_SLS_L_test_Countdown;count_SLS_L_test_UP;count_SLS_L_test_instructions;count_SLS_L_test_loop;count_SLS_L_test_sequence;count_SLS_L_test_sequence_1;count_SLS_R_practice_BP;count_SLS_R_practice_UP;count_SLS_R_practice_countdown;count_SLS_R_practice_instructions;count_SLS_R_practice_sequence;count_SLS_R_sequence;count_SLS_R_sequence_1;count_SLS_R_test_BP;count_SLS_R_test_Countdown;count_SLS_R_test_UP;count_SLS_R_test_instructions;count_SLS_R_test_loop;count_SLS_R_test_sequence;count_SLS_R_test_sequence_1;count_SLS_instructions;count_SLS_video;count_SLS_video_instructions;count_SQUAT;count_SQUAT_2;count_SQUAT_MI;count_SQUAT_sequence;count_Squat2_countdown;count_Squat2_down;count_Squat2_hold;count_Squat2_holddown;count_Squat2_instructions;count_Squat2_instructions2;count_Squat2_loop;count_Squat2_sequence;count_Squat2_sequence_startstop_trigger;count_Squat2_up;count_Squat_2_loop;count_Squat_MI_Instructions_test1;count_Squat_MI_Instructions_test2;count_Squat_MI_instructions_test3;count_Squat_MI_loop;count_Squat_MI_test1;count_Squat_MI_test2;count_Squat_MI_test3;count_Squat_MI_trial1_instr_space;count_Squat_MI_trial1_space;count_Squat_MI_trial2_instr_space;count_Squat_MI_trial2_space;count_Squat_MI_trial3_instr_space;count_Squat_MI_trial3_space;count_Squat_MI_video_test1;count_Squat_MI_video_test2;count_Squat_MI_video_test3;count_Squat_instructions;count_Squat_practice_Hold;count_Squat_practice_countdown;count_Squat_practice_down;count_Squat_practice_holddown;count_Squat_practice_instructions;count_Squat_practice_loop;count_Squat_practice_sequence;count_Squat_practice_sequence_1;count_Squat_practice_up;count_Squat_test_countdown;count_Squat_test_down;count_Squat_test_hold;count_Squat_test_hold_down;count_Squat_test_instructions;count_Squat_test_loop;count_Squat_test_sequence;count_Squat_test_sequence_1;count_Squat_test_up;count_Squat_video;count_Squat_video_instructions;count_Start_KE_L;count_Start_KE_L_practice;count_Start_KE_L_test;count_Start_KE_R;count_Start_KE_R_practice;count_Start_KE_R_test;count_Start_SLS_L;count_Start_SLS_L_practice;count_Start_SLS_L_test;count_Start_SLS_R;count_Start_SLS_R_practice;count_Start_SLS_R_test;count_Start_squat2_test;count_Start_squat_practice;count_Start_squat_test;count_Start_tasks;count_Stop_KE_L;count_Stop_KE_L_practice;count_Stop_KE_L_test;count_Stop_KE_R;count_Stop_KE_R_practice;count_Stop_KE_R_test;count_Stop_SLS_L;count_Stop_SLS_L_practice;count_Stop_SLS_L_test;count_Stop_SLS_R;count_Stop_SLS_R_practice;count_Stop_SLS_R_test;count_Stop_squat2_test;count_Stop_squat_practice;count_Stop_squat_test;count_T_001;count_T_001B;count_T_002;count_T_002B;count_T_003;count_T_004;count_T_005;count_T_006;count_T_007;count_T_008;count_T_009;count_T_010;count_T_011;count_T_012;count_T_013;count_T_014;count_T_015;count_T_016;count_T_017;count_T_018;count_T_019;count_T_020;count_T_021;count_T_022;count_T_023;count_T_024;count_T_025;count_T_026;count_T_027;count_T_028;count_T_029;count_T_030;count_T_031;count_T_032;count_T_033;count_T_034;count_T_035;count_T_036;count_T_037;count_T_038;count_T_039;count_T_040;count_T_041;count_T_042;count_T_043;count_T_044;count_T_045;count_T_046;count_T_047;count_T_048;count_T_049;count_T_050;count_T_051;count_T_052;count_T_053;count_T_054;count_T_055;count_T_056;count_T_057;count_T_058;count_T_059;count_T_060;count_T_061;count_T_062;count_T_063;count_T_064;count_T_065;count_T_066;count_T_067;count_T_068;count_T_069;count_T_070;count_T_071;count_T_072;count_T_073;count_T_074;count_T_075;count_T_076;count_T_077;count_T_078;count_T_079;count_T_080;count_T_081;count_T_082;count_T_083;count_T_084;count_T_085;count_T_086;count_T_087;count_T_088;count_T_089;count_T_090;count_T_091;count_T_092;count_T_093;count_Welkom;count_new_keyboard_response;count_new_keyboard_response_1;count_new_keyboard_response_11;count_new_keyboard_response_12;count_new_keyboard_response_12_1;count_new_keyboard_response_14;count_new_keyboard_response_14_1;count_new_keyboard_response_18;count_new_keyboard_response_19;count_new_keyboard_response_19_1;count_new_keyboard_response_2;count_new_keyboard_response_20;count_new_keyboard_response_20_1;count_new_keyboard_response_22;count_new_keyboard_response_23;count_new_keyboard_response_3;count_new_keyboard_response_5;count_new_keyboard_response_6;count_new_keyboard_response_7;count_new_synth;count_new_synth_1;count_new_synth_10;count_new_synth_19;count_new_synth_19_1;count_new_synth_1_1;count_new_synth_2;count_new_synth_20;count_new_synth_20_1;count_new_synth_21;count_new_synth_21_1;count_new_synth_22;count_new_synth_22_1;count_new_synth_23;count_new_synth_23_1;count_new_synth_24;count_new_synth_24_1;count_new_synth_25;count_new_synth_25_1;count_new_synth_26;count_new_synth_26_1;count_new_synth_2_1;count_new_synth_3;count_new_synth_35;count_new_synth_35_1;count_new_synth_36;count_new_synth_36_1;count_new_synth_37;count_new_synth_37_1;count_new_synth_38;count_new_synth_38_1;count_new_synth_3_1;count_new_synth_4;count_new_synth_4_1;count_new_synth_4_2;count_new_synth_4_3;datetime;description;disable_garbage_collection;empty_column;experiment_file;experiment_path;font_bold;font_family;font_italic;font_size;font_underline;foreground;form_clicks;fullscreen;height;keyboard_backend;live_row;live_row_KE_L_practice_loop;live_row_KE_L_test_loop;live_row_KE_R_practice_loop;live_row_KE_R_test_loop;live_row_Randomization_left_right_KE_Loop;live_row_Randomization_left_right_SLS_Loop;live_row_Randomization_loop;live_row_SLS_L_test_loop;live_row_SLS_R_test_loop;live_row_Squat2_loop;live_row_Squat_2_loop;live_row_Squat_MI_loop;live_row_Squat_practice_loop;live_row_Squat_test_loop;logfile;mouse_backend;opensesame_codename;opensesame_version;repeat_cycle;response;response_Deel_1_instructions;response_Einde_experiment;response_KE_L_practice_instructions;response_KE_L_test_instructions;response_KE_R_practice_instructions;response_KE_R_test_instructions;response_KE_instructions;response_KE_video_instructions;response_Rest_Baseline_instructions_space;response_Rest_Baseline_instructions_space_1;response_Rest_KE_L_instructions;response_Rest_KE_R_instructions;response_Rest_SLS_L_instructions;response_Rest_SLS_R_instructions;response_Rest_SQ_instructions;response_SLS_L_practice_instructions;response_SLS_L_test_instructions;response_SLS_R_practice_instructions;response_SLS_R_test_instructions;response_SLS_instructions;response_SLS_video_instructions;response_Squat2_instructions;response_Squat2_instructions2;response_Squat_MI_test1;response_Squat_MI_trial1_instr_space;response_Squat_MI_trial1_space;response_Squat_MI_trial2_instr_space;response_Squat_MI_trial2_space;response_Squat_MI_trial3_instr_space;response_Squat_MI_trial3_space;response_Squat_instructions;response_Squat_practice_instructions;response_Squat_test_instructions;response_Squat_video_instructions;response_Start_tasks;response_Welkom;response_new_keyboard_response;response_new_keyboard_response_1;response_new_keyboard_response_11;response_new_keyboard_response_12;response_new_keyboard_response_12_1;response_new_keyboard_response_14;response_new_keyboard_response_14_1;response_new_keyboard_response_18;response_new_keyboard_response_19;response_new_keyboard_response_19_1;response_new_keyboard_response_2;response_new_keyboard_response_20;response_new_keyboard_response_20_1;response_new_keyboard_response_22;response_new_keyboard_response_23;response_new_keyboard_response_3;response_new_keyboard_response_5;response_new_keyboard_response_6;response_new_keyboard_response_7;response_time;response_time_Deel_1_instructions;response_time_Einde_experiment;response_time_KE_L_practice_instructions;response_time_KE_L_test_instructions;response_time_KE_R_practice_instructions;response_time_KE_R_test_instructions;response_time_KE_instructions;response_time_KE_video_instructions;response_time_Rest_Baseline_instructions_space;response_time_Rest_Baseline_instructions_space_1;response_time_Rest_KE_L_instructions;response_time_Rest_KE_R_instructions;response_time_Rest_SLS_L_instructions;response_time_Rest_SLS_R_instructions;response_time_Rest_SQ_instructions;response_time_SLS_L_practice_instructions;response_time_SLS_L_test_instructions;response_time_SLS_R_practice_instructions;response_time_SLS_R_test_instructions;response_time_SLS_instructions;response_time_SLS_video_instructions;response_time_Squat2_instructions;response_time_Squat2_instructions2;response_time_Squat_MI_test1;response_time_Squat_MI_trial1_instr_space;response_time_Squat_MI_trial1_space;response_time_Squat_MI_trial2_instr_space;response_time_Squat_MI_trial2_space;response_time_Squat_MI_trial3_instr_space;response_time_Squat_MI_trial3_space;response_time_Squat_instructions;response_time_Squat_practice_instructions;response_time_Squat_test_instructions;response_time_Squat_video_instructions;response_time_Start_tasks;response_time_Welkom;response_time_new_keyboard_response;response_time_new_keyboard_response_1;response_time_new_keyboard_response_11;response_time_new_keyboard_response_12;response_time_new_keyboard_response_12_1;response_time_new_keyboard_response_14;response_time_new_keyboard_response_14_1;response_time_new_keyboard_response_18;response_time_new_keyboard_response_19;response_time_new_keyboard_response_19_1;response_time_new_keyboard_response_2;response_time_new_keyboard_response_20;response_time_new_keyboard_response_20_1;response_time_new_keyboard_response_22;response_time_new_keyboard_response_23;response_time_new_keyboard_response_3;response_time_new_keyboard_response_5;response_time_new_keyboard_response_6;response_time_new_keyboard_response_7;round_decimals;sampler_backend;sound_buf_size;sound_channels;sound_freq;sound_sample_size;start;subject_nr;subject_parity;time_Deel_1_instructions;time_EEG_BASE_RTS;time_Einde_experiment;time_Experiment_Logger;time_KE_L_practice_UP;time_KE_L_practice_countdown;time_KE_L_practice_down;time_KE_L_practice_hold_down;time_KE_L_practice_hold_up;time_KE_L_practice_instructions;time_KE_L_practice_loop;time_KE_L_practice_sequence;time_KE_L_practice_sequence_1;time_KE_L_sequence;time_KE_L_sequence_startstop_trigger;time_KE_L_test_UP;time_KE_L_test_countdown;time_KE_L_test_down;time_KE_L_test_hold_down;time_KE_L_test_hold_up;time_KE_L_test_instructions;time_KE_L_test_loop;time_KE_L_test_sequence;time_KE_L_test_sequence_1;time_KE_R_practice_UP;time_KE_R_practice_countdown;time_KE_R_practice_down;time_KE_R_practice_hold_down;time_KE_R_practice_hold_up;time_KE_R_practice_instructions;time_KE_R_practice_loop;time_KE_R_practice_sequence;time_KE_R_practice_sequence_1;time_KE_R_sequence;time_KE_R_sequence_startstop_trigger;time_KE_R_test_UP;time_KE_R_test_countdown;time_KE_R_test_down;time_KE_R_test_hold_down;time_KE_R_test_hold_up;time_KE_R_test_instructions;time_KE_R_test_loop;time_KE_R_test_sequence;time_KE_R_test_sequence_1;time_KE_instructions;time_KE_video;time_KE_video_instructions;time_KNEE_EXTENSION;time_Pynetstation_End;time_Pynetstation_Start;time_REST_KE_L_60s_sequence;time_REST_KE_R_60s_sequence;time_REST_SLS_L_60s_sequence;time_REST_SLS_R_60s_sequence;time_REST_SQ_60s_sequence;time_Randomization_Left_Right_SLS_Sequence;time_Randomization_left_right_KE_Loop;time_Randomization_left_right_KE_Sequence;time_Randomization_left_right_SLS_Loop;time_Randomization_loop;time_Randomization_tasks_sequence;time_Rest_Baseline;time_Rest_Baseline_Block1_instructions;time_Rest_Baseline_Block2_instructions;time_Rest_Baseline_Block_2;time_Rest_Baseline_block2_Synth;time_Rest_Baseline_instructions;time_Rest_Baseline_instructions_space;time_Rest_Baseline_instructions_space_1;time_Rest_Baseline_sequence;time_Rest_Baseline_sound;time_Rest_KE_L_60s;time_Rest_KE_L_instructions;time_Rest_KE_L_sound;time_Rest_KE_R_60s;time_Rest_KE_R_instructions;time_Rest_KE_R_sound;time_Rest_SLS_L_60s;time_Rest_SLS_L_instructions;time_Rest_SLS_L_sound;time_Rest_SLS_R_60s;time_Rest_SLS_R_instructions;time_Rest_SLS_R_sound;time_Rest_SQ_60s;time_Rest_SQ_instructions;time_Rest_SQ_sound;time_SINGLE_LEG_STANCE;time_SLS_L_practice_BP;time_SLS_L_practice_UP;time_SLS_L_practice_countdown;time_SLS_L_practice_instructions;time_SLS_L_practice_sequence;time_SLS_L_sequence;time_SLS_L_sequence_startstop_trigger;time_SLS_L_test_BP;time_SLS_L_test_Countdown;time_SLS_L_test_UP;time_SLS_L_test_instructions;time_SLS_L_test_loop;time_SLS_L_test_sequence;time_SLS_L_test_sequence_1;time_SLS_R_practice_BP;time_SLS_R_practice_UP;time_SLS_R_practice_countdown;time_SLS_R_practice_instructions;time_SLS_R_practice_sequence;time_SLS_R_sequence;time_SLS_R_sequence_1;time_SLS_R_test_BP;time_SLS_R_test_Countdown;time_SLS_R_test_UP;time_SLS_R_test_instructions;time_SLS_R_test_loop;time_SLS_R_test_sequence;time_SLS_R_test_sequence_1;time_SLS_instructions;time_SLS_video;time_SLS_video_instructions;time_SQUAT;time_SQUAT_2;time_SQUAT_MI;time_SQUAT_sequence;time_Squat2_countdown;time_Squat2_down;time_Squat2_hold;time_Squat2_holddown;time_Squat2_instructions;time_Squat2_instructions2;time_Squat2_loop;time_Squat2_sequence;time_Squat2_sequence_startstop_trigger;time_Squat2_up;time_Squat_2_loop;time_Squat_MI_Instructions_test1;time_Squat_MI_Instructions_test2;time_Squat_MI_instructions_test3;time_Squat_MI_loop;time_Squat_MI_test1;time_Squat_MI_test2;time_Squat_MI_test3;time_Squat_MI_trial1_instr_space;time_Squat_MI_trial1_space;time_Squat_MI_trial2_instr_space;time_Squat_MI_trial2_space;time_Squat_MI_trial3_instr_space;time_Squat_MI_trial3_space;time_Squat_MI_video_test1;time_Squat_MI_video_test2;time_Squat_MI_video_test3;time_Squat_instructions;time_Squat_practice_Hold;time_Squat_practice_countdown;time_Squat_practice_down;time_Squat_practice_holddown;time_Squat_practice_instructions;time_Squat_practice_loop;time_Squat_practice_sequence;time_Squat_practice_sequence_1;time_Squat_practice_up;time_Squat_test_countdown;time_Squat_test_down;time_Squat_test_hold;time_Squat_test_hold_down;time_Squat_test_instructions;time_Squat_test_loop;time_Squat_test_sequence;time_Squat_test_sequence_1;time_Squat_test_up;time_Squat_video;time_Squat_video_instructions;time_Start_KE_L;time_Start_KE_L_practice;time_Start_KE_L_test;time_Start_KE_R;time_Start_KE_R_practice;time_Start_KE_R_test;time_Start_SLS_L;time_Start_SLS_L_practice;time_Start_SLS_L_test;time_Start_SLS_R;time_Start_SLS_R_practice;time_Start_SLS_R_test;time_Start_squat2_test;time_Start_squat_practice;time_Start_squat_test;time_Start_tasks;time_Stop_KE_L;time_Stop_KE_L_practice;time_Stop_KE_L_test;time_Stop_KE_R;time_Stop_KE_R_practice;time_Stop_KE_R_test;time_Stop_SLS_L;time_Stop_SLS_L_practice;time_Stop_SLS_L_test;time_Stop_SLS_R;time_Stop_SLS_R_practice;time_Stop_SLS_R_test;time_Stop_squat2_test;time_Stop_squat_practice;time_Stop_squat_test;time_T_001;time_T_001B;time_T_002;time_T_002B;time_T_003;time_T_004;time_T_005;time_T_006;time_T_007;time_T_008;time_T_009;time_T_010;time_T_011;time_T_012;time_T_013;time_T_014;time_T_015;time_T_016;time_T_017;time_T_018;time_T_019;time_T_020;time_T_021;time_T_022;time_T_023;time_T_024;time_T_025;time_T_026;time_T_027;time_T_028;time_T_029;time_T_030;time_T_031;time_T_032;time_T_033;time_T_034;time_T_035;time_T_036;time_T_037;time_T_038;time_T_039;time_T_040;time_T_041;time_T_042;time_T_043;time_T_044;time_T_045;time_T_046;time_T_047;time_T_048;time_T_049;time_T_050;time_T_051;time_T_052;time_T_053;time_T_054;time_T_055;time_T_056;time_T_057;time_T_058;time_T_059;time_T_060;time_T_061;time_T_062;time_T_063;time_T_064;time_T_065;time_T_066;time_T_067;time_T_068;time_T_069;time_T_070;time_T_071;time_T_072;time_T_073;time_T_074;time_T_075;time_T_076;time_T_077;time_T_078;time_T_079;time_T_080;time_T_081;time_T_082;time_T_083;time_T_084;time_T_085;time_T_086;time_T_087;time_T_088;time_T_089;time_T_090;time_T_091;time_T_092;time_T_093;time_Welkom;time_new_keyboard_response;time_new_keyboard_response_1;time_new_keyboard_response_11;time_new_keyboard_response_12;time_new_keyboard_response_12_1;time_new_keyboard_response_14;time_new_keyboard_response_14_1;time_new_keyboard_response_18;time_new_keyboard_response_19;time_new_keyboard_response_19_1;time_new_keyboard_response_2;time_new_keyboard_response_20;time_new_keyboard_response_20_1;time_new_keyboard_response_22;time_new_keyboard_response_23;time_new_keyboard_response_3;time_new_keyboard_response_5;time_new_keyboard_response_6;time_new_keyboard_response_7;time_new_synth;time_new_synth_1;time_new_synth_10;time_new_synth_19;time_new_synth_19_1;time_new_synth_1_1;time_new_synth_2;time_new_synth_20;time_new_synth_20_1;time_new_synth_21;time_new_synth_21_1;time_new_synth_22;time_new_synth_22_1;time_new_synth_23;time_new_synth_23_1;time_new_synth_24;time_new_synth_24_1;time_new_synth_25;time_new_synth_25_1;time_new_synth_26;time_new_synth_26_1;time_new_synth_2_1;time_new_synth_3;time_new_synth_35;time_new_synth_35_1;time_new_synth_36;time_new_synth_36_1;time_new_synth_37;time_new_synth_37_1;time_new_synth_38;time_new_synth_38_1;time_new_synth_3_1;time_new_synth_4;time_new_synth_4_1;time_new_synth_4_2;time_new_synth_4_3;title;total_correct;total_response_time;total_responses;uniform_coordinates;width
001_RTS;SQ;100;100;491.487.037.037;491.487.037.037;#ffffff;legacy;legacy;legacy;0;uniform;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;1;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;1;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;1;1;1;1;1;1;1;1;1;1;1;undefined;undefined;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;9;1;9;9;9;1;1;9;9;1;1;1;1;1;1;1;1;1;1;1;9;1;9;9;9;1;1;9;9;2;2;2;2;0;0;1;1;1;1;2;1;2;1;2;0;2;0;0;0;0;0;NA;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;4;1;4;1;1;4;4;1;1;1;1;1;1;1;4;1;4;1;1;4;4;2;2;2;2;0;0;2;0;9;9;9;0;0;0;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;1;2;2;1;1;1;2;9;9;9;2;2;9;9;9;2;2;1;1;9;1;1;9;1;1;4;1;1;4;9;1;9;0;1;1;9;1;1;9;1;1;4;1;1;4;9;1;9;0;0;0;0;1;1;1;1;1;1;1;1;9;9;9;9;9;9;9;9;1;1;1;1;1;1;1;1;1;1;9;9;9;9;9;9;9;9;1;1;1;1;1;1;4;4;4;4;1;1;1;1;1;1;4;4;4;4;1;1;1;1;1;1;1;1;1;1;9;9;9;9;9;9;9;9;2;2;0;0;0;0;0;0;0;0;0;9;9;9;9;9;9;9;9;0;0;0;2;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;0;9;9;1;9;9;1;9;9;9;9;9;9;9;1;1;1;1;1;1;1;1;1;9;4;4;4;4;1;1;1;1;1;9;9;9;9;08/18/22 16:56:26;The main experiment item;yes;;FCACLR_met triggers - zonder VAS.osexp;C:\Users\sandnolf\Desktop\opensesame_3.2.8-py2.7-win32-1\Opensesame\Sander\FC_ACLR;no;mono;no;18;no;#000000;no;yes;1080;legacy;9;1;9;1;9;1;1;2;4;4;9;0;0;1;9;C:/Users/sandnolf/Desktop/opensesame_3.2.8-py2.7-win32-1/Opensesame/Sander/FC_ACLR/FCACLR_001_RTS_18.08.22.csv;legacy;Kafkaesque Koffka;3.2.8;0;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;b;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;space;15443;5866;15443;6546;9834;3548;13334;19914;5066;16410;8939;6776;5591;8669;7841;9050;9233;8734;6605;5539;34844;4395;8941;2720;113008;8129;1151;8810;2709;20507;64714;12193;14406;8964;3626;4716;1944870;1124541;4431;17790;6656;3527;3975;5136;3191;4023;696;2879;607;879;9254;568;559;3336;558;3040;2;legacy;1024;2;48000;-16;EEG_BASE_RTS;1;odd;3074118;2642;5850140;5865584;4398187;4370574;4406297;4393127;4401236;4359998;4376574;4393121;4393121;4359992;4359992;4577538;4419823;4585647;4572475;4580587;4409374;4424823;4572469;4572469;4690947;4663358;4699057;4685897;4693997;4659107;4669358;4685891;4685891;4659101;4659101;4874137;4716373;4882237;4869076;4877187;4702154;4721373;4869070;4869070;4296317;4327376;4319430;4296312;5865584;3072065;4588731;4885332;3847269;4223889;5243160;3919732;4359418;4659101;3534608;3420521;4955504;3100839;3084422;3253853;3262799;3412799;NA;3084422;3253853;3084417;3250839;4595518;4588736;4655518;4890937;4885337;4950937;3855951;3847274;3915951;4231742;4223894;4291742;5252223;5243165;5312223;3424998;3557272;3572337;3551264;3535367;3557264;3535361;3535361;3802121;3615117;3817177;3602401;3621117;3802115;3802115;3935885;3950938;3929878;3919738;3935878;3919732;3919732;4178727;3991694;4193797;3981012;3997694;4178718;4178719;3425004;3491296;3477645;4955504;5664460;5316568;4955504;5679181;5838937;5833875;5841987;5664466;5673414;5685181;5833869;5833869;5847038;5664327;5316574;5478420;5534500;5315278;5364254;5526784;5594597;5316574;5477264;5478421;5531785;5534500;5599597;5324704;5487233;5555008;4955510;5046445;5023693;5051497;5054547;5005945;5029693;5046439;5046439;5059607;5072216;5231977;5226923;5235027;5062684;5078216;5226918;5226918;5240087;4972464;4968269;4359992;4393121;4572469;4659101;4685891;4869070;3535361;3557264;3802115;3919732;3935878;4178719;5833869;5046439;5226918;3415804;4588731;4409358;4588707;4885332;4702137;4885306;3847269;3602397;3847247;4223888;3981007;4223866;5850109;5062667;5243147;3100833;3262792;3250839;3412799;4393121;4398127;4398183;4401187;4401232;4406236;4406293;4409297;4572469;4577475;4577534;4580538;4580583;4585587;4585643;4588647;4595513;4655518;4685891;4690897;4690943;4693947;4693993;4698997;4699053;4702057;4869070;4874076;4874133;4877137;4877183;4882187;4882233;4885237;4890928;4950937;3557264;3572272;3572333;3602337;3802115;3817121;3817173;3847177;3855944;3915951;3935878;3950886;3950934;3980938;4178719;4193727;4193793;4223797;4231736;4291742;5046439;5051445;5051493;5054497;5054543;5059547;5059603;5062607;5226918;5231923;5231973;5234977;5235023;5240027;5240083;5243087;5252217;5312223;5324704;5364246;5477264;5487233;5526776;5531785;5555008;5594587;5599597;5833869;5838875;5838933;5841937;5841983;5846987;5847034;5850038;2652;1947523;3079985;3459849;3544600;3926344;3611136;3986552;4316232;4366545;4662656;4324496;4419208;4715488;3482041;4971896;4967704;5020351;5071649;5676135;5231923;5234977;5051445;4577475;4874076;5054497;5240027;4580538;4877137;4585587;4882187;4588647;4885237;4398127;4690897;4401187;4693947;4406236;4698997;4409297;4702057;5059547;5243087;3817121;4193727;3847177;4223797;3572272;3950886;3602337;3980938;5062607;5838875;5841937;5846987;5850038;EEG_BASE_RTS;19;1327015;27;yes;1920
